,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_smoothing_level,params_smoothing_trend,params_use_boxcox,system_attrs_nsga2:generation,state
640,640,-0.2555306937550924,0.1284370833319098,2024-05-16 11:33:04.587687,2024-05-16 11:33:07.052012,0 days 00:00:02.464325,99,0.8815382014493156,0.6201856047543517,False,12,COMPLETE
641,641,-1.7533006483194566,0.19419052180340274,2024-05-16 11:33:07.054273,2024-05-16 11:33:08.674700,0 days 00:00:01.620427,52,0.09044094426850491,0.6788756920023523,False,12,COMPLETE
642,642,0.05892355535358122,0.11455761709520992,2024-05-16 11:33:08.677748,2024-05-16 11:33:11.189930,0 days 00:00:02.512182,52,0.8127156960799414,0.5775371586252299,False,12,COMPLETE
643,643,0.03081216727906022,0.11787058251578401,2024-05-16 11:33:11.192928,2024-05-16 11:33:15.788087,0 days 00:00:04.595159,84,0.7949874873712804,0.21433889234696413,False,12,COMPLETE
644,644,0.4681405526233716,0.08205454898361494,2024-05-16 11:33:15.790083,2024-05-16 11:33:18.631875,0 days 00:00:02.841792,52,0.8815382014493156,0.7921712658552167,True,12,COMPLETE
645,645,-0.25904197550943103,0.12844490134502343,2024-05-16 11:33:18.634080,2024-05-16 11:33:20.699763,0 days 00:00:02.065683,58,0.45900210914035633,0.43776005475302393,True,12,COMPLETE
646,646,0.24784401572348327,0.10370160032551619,2024-05-16 11:33:20.701759,2024-05-16 11:33:24.376886,0 days 00:00:03.675127,51,0.8815382014493156,0.45922050976669937,True,12,COMPLETE
647,647,0.3113872484646177,0.09729838255895075,2024-05-16 11:33:24.378879,2024-05-16 11:33:28.053062,0 days 00:00:03.674183,58,0.7949874873712804,0.7921712658552167,True,12,COMPLETE
648,648,-0.021009814098626612,0.11483403889437724,2024-05-16 11:33:28.055055,2024-05-16 11:33:30.896025,0 days 00:00:02.840970,49,0.7949874873712804,0.4114277405311313,True,12,COMPLETE
649,649,-0.07745133607006552,0.11750882796141064,2024-05-16 11:33:30.897120,2024-05-16 11:33:34.920840,0 days 00:00:04.023720,45,0.7949874873712804,0.024686242485679855,False,12,COMPLETE
650,650,-0.8956636830003857,0.155931104976018,2024-05-16 11:33:34.922870,2024-05-16 11:33:37.618436,0 days 00:00:02.695566,58,0.7949874873712804,0.4114277405311313,False,13,COMPLETE
651,651,-1.2206990234010635,0.15932173355423812,2024-05-16 11:33:37.620431,2024-05-16 11:33:40.221712,0 days 00:00:02.601281,10,0.8963994392275162,0.6156340061396348,False,13,COMPLETE
652,652,-0.1675517210773613,0.11797969817045995,2024-05-16 11:33:40.222683,2024-05-16 11:33:42.448221,0 days 00:00:02.225538,51,0.7949874873712804,0.7921712658552167,False,13,COMPLETE
653,653,-0.09634360439517842,0.11239505156776339,2024-05-16 11:33:42.450604,2024-05-16 11:33:45.752397,0 days 00:00:03.301793,49,0.9529713514881277,0.7921712658552167,False,13,COMPLETE
654,654,-0.14609062481459723,0.1251771551131033,2024-05-16 11:33:45.753955,2024-05-16 11:33:48.489151,0 days 00:00:02.735196,52,0.7949874873712804,0.8105654158250446,False,13,COMPLETE
655,655,0.13552787799386148,0.10976092365158963,2024-05-16 11:33:48.491146,2024-05-16 11:33:53.661174,0 days 00:00:05.170028,42,0.8965634370266353,0.38884053796828555,True,13,COMPLETE
656,656,0.4546128453196238,0.08608887090228723,2024-05-16 11:33:53.663168,2024-05-16 11:33:56.930455,0 days 00:00:03.267287,58,0.7949874873712804,0.05508794212270118,False,13,COMPLETE
657,657,0.3149992679527568,0.09679580531499243,2024-05-16 11:33:56.932465,2024-05-16 11:34:01.208949,0 days 00:00:04.276484,52,0.8965634370266353,0.7921712658552167,False,13,COMPLETE
658,658,-0.44280187034820917,0.14315392670456978,2024-05-16 11:34:01.210628,2024-05-16 11:34:04.288444,0 days 00:00:03.077816,58,0.8963994392275162,0.18773922746579486,False,13,COMPLETE
659,659,0.2907976272432706,0.09779297309004989,2024-05-16 11:34:04.289522,2024-05-16 11:34:09.208092,0 days 00:00:04.918570,54,0.8965634370266353,0.18773922746579486,False,13,COMPLETE
660,660,-0.07773130018568938,0.12382740055482055,2024-05-16 11:34:09.210087,2024-05-16 11:34:13.378819,0 days 00:00:04.168732,99,0.7740442635764134,0.4114277405311313,False,13,COMPLETE
661,661,0.07189420527255534,0.10534941447139153,2024-05-16 11:34:13.381831,2024-05-16 11:34:16.070829,0 days 00:00:02.688998,45,0.8127156960799414,0.36060264397280317,False,13,COMPLETE
662,662,0.25126506556943745,0.09781124598457983,2024-05-16 11:34:16.074389,2024-05-16 11:34:19.969109,0 days 00:00:03.894720,85,0.8965634370266353,0.7570366315825567,True,13,COMPLETE
663,663,-0.8530338781072487,0.14913185262043627,2024-05-16 11:34:19.971103,2024-05-16 11:34:21.871912,0 days 00:00:01.900809,45,0.7949874873712804,0.4114277405311313,False,13,COMPLETE
664,664,0.26366829817342274,0.09494778747741706,2024-05-16 11:34:21.873938,2024-05-16 11:34:27.044725,0 days 00:00:05.170787,52,0.8127156960799414,0.21433889234696413,False,13,COMPLETE
665,665,-0.550392719691768,0.14416479486291142,2024-05-16 11:34:27.046721,2024-05-16 11:34:28.087670,0 days 00:00:01.040949,45,0.08547712506965355,0.4114277405311313,True,13,COMPLETE
666,666,0.5038063572396793,0.07824905379418087,2024-05-16 11:34:28.088693,2024-05-16 11:34:34.644835,0 days 00:00:06.556142,51,0.8815382014493156,0.4114277405311313,True,13,COMPLETE
667,667,-0.027729132456355353,0.1080869155391961,2024-05-16 11:34:34.647827,2024-05-16 11:34:40.357394,0 days 00:00:05.709567,45,0.7949874873712804,0.4114277405311313,True,13,COMPLETE
668,668,-0.8433804577436714,0.1594873268751384,2024-05-16 11:34:40.359354,2024-05-16 11:34:43.244423,0 days 00:00:02.885069,51,0.021785820303284464,0.18773922746579486,True,13,COMPLETE
669,669,0.1492587607263929,0.10984064502668364,2024-05-16 11:34:43.246418,2024-05-16 11:34:49.560697,0 days 00:00:06.314279,85,0.8965634370266353,0.4114277405311313,True,13,COMPLETE
670,670,-0.137920054554277,0.11190089583542862,2024-05-16 11:34:49.561695,2024-05-16 11:34:52.494704,0 days 00:00:02.933009,69,0.9529713514881277,0.36060264397280317,False,13,COMPLETE
671,671,-0.8158976435005034,0.15738418042440955,2024-05-16 11:34:52.497792,2024-05-16 11:34:54.700965,0 days 00:00:02.203173,18,0.9529713514881277,0.8407022969334448,False,13,COMPLETE
672,672,0.29388883654421927,0.09591839590107595,2024-05-16 11:34:54.702960,2024-05-16 11:34:58.210638,0 days 00:00:03.507678,45,0.7949874873712804,0.371142920874425,False,13,COMPLETE
673,673,0.4820724879218566,0.0801750236987594,2024-05-16 11:34:58.213356,2024-05-16 11:35:02.108033,0 days 00:00:03.894677,45,0.7949874873712804,0.18664868874778784,True,13,COMPLETE
674,674,0.2288168979903656,0.09783014012730551,2024-05-16 11:35:02.111030,2024-05-16 11:35:06.282316,0 days 00:00:04.171286,43,0.8963994392275162,0.4114277405311313,False,13,COMPLETE
675,675,0.10394670780869072,0.1144970863059978,2024-05-16 11:35:06.285323,2024-05-16 11:35:10.027504,0 days 00:00:03.742181,69,0.9529713514881277,0.4114277405311313,False,13,COMPLETE
676,676,0.31387489680710623,0.09734662842253221,2024-05-16 11:35:10.029654,2024-05-16 11:35:14.141123,0 days 00:00:04.111469,53,0.9529713514881277,0.38884053796828555,False,13,COMPLETE
677,677,0.464865396054261,0.08632290687418279,2024-05-16 11:35:14.142670,2024-05-16 11:35:19.821230,0 days 00:00:05.678560,52,0.6269193529696404,0.21433889234696413,False,13,COMPLETE
678,678,-0.14864523900406287,0.1238498129469745,2024-05-16 11:35:19.822904,2024-05-16 11:35:22.661801,0 days 00:00:02.838897,16,0.4291989659239458,0.9636753778296931,True,13,COMPLETE
679,679,-1.785965054441013,0.15014873676882248,2024-05-16 11:35:22.664030,2024-05-16 11:35:26.020721,0 days 00:00:03.356691,34,0.5441012387843525,0.09529769336515159,True,13,COMPLETE
680,680,-0.4281424585983372,0.13251448095616153,2024-05-16 11:35:26.022730,2024-05-16 11:35:29.626677,0 days 00:00:03.603947,51,0.8815382014493156,0.06693206732750656,False,13,COMPLETE
681,681,0.18668355554818544,0.10689108788069275,2024-05-16 11:35:29.628673,2024-05-16 11:35:33.525685,0 days 00:00:03.897012,91,0.8965634370266353,0.7921712658552167,False,13,COMPLETE
682,682,-0.056863424122949605,0.12449507503203683,2024-05-16 11:35:33.527680,2024-05-16 11:35:36.162650,0 days 00:00:02.634970,70,0.7949874873712804,0.09529769336515159,True,13,COMPLETE
683,683,-0.06818424405378636,0.11655469168512725,2024-05-16 11:35:36.164659,2024-05-16 11:35:38.908540,0 days 00:00:02.743881,62,0.8127156960799414,0.42619198800189817,False,13,COMPLETE
684,684,0.3254751467815689,0.09410328887658426,2024-05-16 11:35:38.912454,2024-05-16 11:35:41.266952,0 days 00:00:02.354498,19,0.8965634370266353,0.18773922746579486,True,13,COMPLETE
685,685,0.0749749081791301,0.10493555514487873,2024-05-16 11:35:41.268947,2024-05-16 11:35:44.028757,0 days 00:00:02.759810,51,0.8815382014493156,0.9942650952488297,True,13,COMPLETE
686,686,-0.4785316334248222,0.1405765197873073,2024-05-16 11:35:44.030752,2024-05-16 11:35:47.340144,0 days 00:00:03.309392,49,0.297786028756855,0.6156340061396348,True,13,COMPLETE
687,687,0.26743887987389814,0.10067408804444555,2024-05-16 11:35:47.342749,2024-05-16 11:35:50.187760,0 days 00:00:02.845011,60,0.7949874873712804,0.9913215101361577,True,13,COMPLETE
688,688,0.5851059318525452,0.07312743483231306,2024-05-16 11:35:50.190753,2024-05-16 11:35:54.256831,0 days 00:00:04.066078,49,0.7949874873712804,0.43776005475302393,True,13,COMPLETE
689,689,0.24353323138273825,0.09998524428586228,2024-05-16 11:35:54.258826,2024-05-16 11:35:57.437704,0 days 00:00:03.178878,52,0.8963994392275162,0.4006182838526702,False,13,COMPLETE
690,690,0.2622415958071136,0.09828137788046405,2024-05-16 11:35:57.439698,2024-05-16 11:36:01.847186,0 days 00:00:04.407488,58,0.7949874873712804,0.4114277405311313,False,13,COMPLETE
691,691,-0.24443742773844637,0.12269668746354974,2024-05-16 11:36:01.850284,2024-05-16 11:36:03.872000,0 days 00:00:02.021716,85,0.8965634370266353,0.3285173308041883,True,13,COMPLETE
692,692,0.3657213175602544,0.09110476402991323,2024-05-16 11:36:03.873995,2024-05-16 11:36:07.647687,0 days 00:00:03.773692,52,0.8127156960799414,0.21433889234696413,False,13,COMPLETE
693,693,-0.5734006498899806,0.13924211057582445,2024-05-16 11:36:07.649676,2024-05-16 11:36:11.323748,0 days 00:00:03.674072,42,0.44530616704468196,0.7230570287167102,False,13,COMPLETE
694,694,-0.7215589616146467,0.14025731762388938,2024-05-16 11:36:11.324745,2024-05-16 11:36:13.633256,0 days 00:00:02.308511,51,0.7949874873712804,0.7921712658552167,False,13,COMPLETE
695,695,-0.24791422431503057,0.12773592223960054,2024-05-16 11:36:13.635559,2024-05-16 11:36:16.816786,0 days 00:00:03.181227,58,0.8963994392275162,0.24734192317312842,True,13,COMPLETE
696,696,-0.556048771779805,0.1405458748579284,2024-05-16 11:36:16.818781,2024-05-16 11:36:20.357442,0 days 00:00:03.538661,43,0.7949874873712804,0.43776005475302393,False,13,COMPLETE
697,697,0.10851103881816433,0.11051271517761489,2024-05-16 11:36:20.360294,2024-05-16 11:36:23.379435,0 days 00:00:03.019141,49,0.7949874873712804,0.4114277405311313,False,13,COMPLETE
698,698,-0.19047549281317905,0.12445728186003842,2024-05-16 11:36:23.381415,2024-05-16 11:36:28.603822,0 days 00:00:05.222407,49,0.7949874873712804,0.15876547776924976,False,13,COMPLETE
699,699,0.36431877198128293,0.09126605359113156,2024-05-16 11:36:28.606842,2024-05-16 11:36:32.144034,0 days 00:00:03.537192,45,0.8127156960799414,0.7921712658552167,False,13,COMPLETE
700,700,-1.6601923548951718,0.19252245395712492,2024-05-16 11:36:32.145255,2024-05-16 11:36:33.360058,0 days 00:00:01.214803,52,0.17698306927275698,0.8563037995453706,False,14,COMPLETE
701,701,0.16865529001701032,0.1065687663070701,2024-05-16 11:36:33.363021,2024-05-16 11:36:36.130776,0 days 00:00:02.767755,51,0.8665619903946872,0.4218919131144234,True,14,COMPLETE
702,702,-0.11839616391380096,0.11698184974002804,2024-05-16 11:36:36.132771,2024-05-16 11:36:39.914010,0 days 00:00:03.781239,52,0.8963994392275162,0.22860678937318368,False,14,COMPLETE
703,703,-0.29175883986352413,0.131864153920493,2024-05-16 11:36:39.917971,2024-05-16 11:36:44.024711,0 days 00:00:04.106740,32,0.6127370442950446,0.941236161838664,False,14,COMPLETE
704,704,-0.013181351675913566,0.10982855076422393,2024-05-16 11:36:44.026727,2024-05-16 11:36:47.435723,0 days 00:00:03.408996,58,0.8963994392275162,0.42564256149179647,False,14,COMPLETE
705,705,0.04955215877740167,0.11416177530412175,2024-05-16 11:36:47.437718,2024-05-16 11:36:50.078172,0 days 00:00:02.640454,51,0.7949874873712804,0.4114277405311313,True,14,COMPLETE
706,706,0.12352126430072057,0.10549946616887622,2024-05-16 11:36:50.081216,2024-05-16 11:36:55.074057,0 days 00:00:04.992841,52,0.8963994392275162,0.4114277405311313,False,14,COMPLETE
707,707,0.4065176243630365,0.08929609008881055,2024-05-16 11:36:55.077830,2024-05-16 11:36:59.888310,0 days 00:00:04.810480,49,0.8963994392275162,0.4114277405311313,False,14,COMPLETE
708,708,0.2242887050723632,0.103098649282847,2024-05-16 11:36:59.892300,2024-05-16 11:37:03.719058,0 days 00:00:03.826758,85,0.8965634370266353,0.12470276986031192,True,14,COMPLETE
709,709,-0.04269826959795322,0.12246409266066341,2024-05-16 11:37:03.721053,2024-05-16 11:37:06.506653,0 days 00:00:02.785600,52,0.8127156960799414,0.42185092115209544,False,14,COMPLETE
710,710,0.4966894083996161,0.07902151022962514,2024-05-16 11:37:06.508646,2024-05-16 11:37:09.313823,0 days 00:00:02.805177,68,0.7949874873712804,0.21433889234696413,False,14,COMPLETE
711,711,0.14674690466171686,0.10580461432539275,2024-05-16 11:37:09.315820,2024-05-16 11:37:12.687765,0 days 00:00:03.371945,52,0.8963994392275162,0.6156340061396348,False,14,COMPLETE
712,712,-0.025214759339563055,0.10932812716128708,2024-05-16 11:37:12.689760,2024-05-16 11:37:16.269755,0 days 00:00:03.579995,85,0.8965634370266353,0.18773922746579486,True,14,COMPLETE
713,713,0.4734648376223186,0.08023541833174944,2024-05-16 11:37:16.271805,2024-05-16 11:37:19.174162,0 days 00:00:02.902357,85,0.8963994392275162,0.4936424524366335,True,14,COMPLETE
714,714,0.48687245626604947,0.08278430575177927,2024-05-16 11:37:19.176157,2024-05-16 11:37:24.057905,0 days 00:00:04.881748,45,0.8963994392275162,0.4114277405311313,True,14,COMPLETE
715,715,-0.31307653845570227,0.13526408658017958,2024-05-16 11:37:24.059899,2024-05-16 11:37:28.414927,0 days 00:00:04.355028,99,0.5476335115309972,0.9694326470600931,False,14,COMPLETE
716,716,-0.8309163867390559,0.15106040201138285,2024-05-16 11:37:28.416988,2024-05-16 11:37:31.222724,0 days 00:00:02.805736,95,0.7949874873712804,0.36060264397280317,True,14,COMPLETE
717,717,-3.4099716742745776,0.2220699291494684,2024-05-16 11:37:31.224716,2024-05-16 11:37:33.505949,0 days 00:00:02.281233,3,0.41633792597242136,0.7921712658552167,True,14,COMPLETE
718,718,-0.13006534284464394,0.1207431021550438,2024-05-16 11:37:33.507944,2024-05-16 11:37:37.977021,0 days 00:00:04.469077,42,0.6269193529696404,0.21433889234696413,False,14,COMPLETE
719,719,0.15571728109305188,0.10263262133710975,2024-05-16 11:37:37.979016,2024-05-16 11:37:41.725005,0 days 00:00:03.745989,72,0.10584642797957644,0.38884053796828555,False,14,COMPLETE
720,720,-0.121415950090521,0.12129596694137719,2024-05-16 11:37:41.726079,2024-05-16 11:37:44.884345,0 days 00:00:03.158266,99,0.47211576897097773,0.7921712658552167,False,14,COMPLETE
721,721,0.1225294129299761,0.10942677205827331,2024-05-16 11:37:44.885998,2024-05-16 11:37:49.624781,0 days 00:00:04.738783,42,0.9009857125307045,0.4218919131144234,False,14,COMPLETE
722,722,-0.21823907740918785,0.1329201264179229,2024-05-16 11:37:49.626775,2024-05-16 11:37:52.320091,0 days 00:00:02.693316,96,0.7949874873712804,0.43776005475302393,False,14,COMPLETE
723,723,0.07357206257064708,0.1119012133800148,2024-05-16 11:37:52.321272,2024-05-16 11:37:54.873850,0 days 00:00:02.552578,16,0.8963994392275162,0.4114277405311313,False,14,COMPLETE
724,724,-0.19758918055348493,0.11948262074405032,2024-05-16 11:37:54.874808,2024-05-16 11:37:58.303731,0 days 00:00:03.428923,52,0.8815382014493156,0.6201856047543517,False,14,COMPLETE
725,725,0.5011377134943436,0.08083679245802451,2024-05-16 11:37:58.305726,2024-05-16 11:38:02.768214,0 days 00:00:04.462488,45,0.925828675883483,0.941236161838664,False,14,COMPLETE
726,726,-0.3455668050274713,0.12897276905765268,2024-05-16 11:38:02.769212,2024-05-16 11:38:07.004409,0 days 00:00:04.235197,45,0.8815382014493156,0.6201856047543517,True,14,COMPLETE
727,727,-0.6629553348967214,0.1435027378788886,2024-05-16 11:38:07.006481,2024-05-16 11:38:10.729174,0 days 00:00:03.722693,52,0.8815382014493156,0.4114277405311313,False,14,COMPLETE
728,728,0.09602369156541576,0.11030539282293898,2024-05-16 11:38:10.731891,2024-05-16 11:38:15.900366,0 days 00:00:05.168475,51,0.8963994392275162,0.8378684152858481,False,14,COMPLETE
729,729,0.14680373694545876,0.1105026560332562,2024-05-16 11:38:15.902360,2024-05-16 11:38:24.268445,0 days 00:00:08.366085,99,0.7949874873712804,0.4114277405311313,True,14,COMPLETE
730,730,-0.2518566113174102,0.12494078238400293,2024-05-16 11:38:24.272808,2024-05-16 11:38:26.954136,0 days 00:00:02.681328,52,0.7949874873712804,0.21433889234696413,False,14,COMPLETE
731,731,-0.2946310857669259,0.12907818983093966,2024-05-16 11:38:26.958052,2024-05-16 11:38:32.311813,0 days 00:00:05.353761,49,0.7949874873712804,0.47947237433329726,True,14,COMPLETE
732,732,0.07001774568206609,0.11470773657184688,2024-05-16 11:38:32.312867,2024-05-16 11:38:35.633018,0 days 00:00:03.320151,85,0.8965634370266353,0.21433889234696413,True,14,COMPLETE
733,733,-3.0850410095602916,0.24679371304312178,2024-05-16 11:38:35.636419,2024-05-16 11:38:35.971871,0 days 00:00:00.335452,32,0.7949874873712804,0.7480351504743279,True,14,COMPLETE
734,734,-0.4620104716736469,0.13741786978625306,2024-05-16 11:38:35.974040,2024-05-16 11:38:39.055065,0 days 00:00:03.081025,85,0.8965634370266353,0.5209996630775343,False,14,COMPLETE
735,735,-0.3982745712190199,0.13004474134806077,2024-05-16 11:38:39.057060,2024-05-16 11:38:41.566717,0 days 00:00:02.509657,43,0.37378716337055506,0.21433889234696413,False,14,COMPLETE
736,736,0.4358306572317785,0.08638820406165607,2024-05-16 11:38:41.568712,2024-05-16 11:38:44.875104,0 days 00:00:03.306392,51,0.8815382014493156,0.6201856047543517,True,14,COMPLETE
737,737,-0.0709300643857399,0.12353382816119299,2024-05-16 11:38:44.878241,2024-05-16 11:38:48.752728,0 days 00:00:03.874487,64,0.8963994392275162,0.7354319252188086,False,14,COMPLETE
738,738,0.4730638628713503,0.0838366446518945,2024-05-16 11:38:48.753727,2024-05-16 11:38:53.870257,0 days 00:00:05.116530,51,0.7949874873712804,0.38884053796828555,False,14,COMPLETE
739,739,-0.6071479981473988,0.14482469588875854,2024-05-16 11:38:53.872252,2024-05-16 11:38:56.414829,0 days 00:00:02.542577,49,0.7949874873712804,0.43776005475302393,True,14,COMPLETE
740,740,0.17694407332150938,0.10209779372931989,2024-05-16 11:38:56.418209,2024-05-16 11:39:00.472093,0 days 00:00:04.053884,85,0.8965634370266353,0.4114277405311313,True,14,COMPLETE
741,741,-0.011090414401190985,0.11082291213291091,2024-05-16 11:39:00.474104,2024-05-16 11:39:04.185788,0 days 00:00:03.711684,49,0.7949874873712804,0.36060264397280317,False,14,COMPLETE
742,742,-0.21429534414197243,0.1277954568980651,2024-05-16 11:39:04.187779,2024-05-16 11:39:07.291319,0 days 00:00:03.103540,49,0.41000023268290275,0.6277642543082022,False,14,COMPLETE
